epoch,train_loss,dev_type_acc,dev_severity_acc,dev_type_f1,dev_severity_f1,dev_type_prec,dev_severity_prec,dev_type_rec,dev_severity_rec,dev_type_auc,dev_severity_auc,dev_infer_ms
1,2.7536296395288,0.3872340425531915,0.6297872340425532,0.2461893794648929,0.5465972515360443,0.24120916245916244,0.630331088664422,0.2952116939073461,0.579945054945055,0.7882017182594306,0.8638817458346616,19.70475582366294
2,2.320765757906264,0.4723404255319149,0.6936170212765957,0.29847251359989824,0.6396070313731256,0.40223071006074107,0.7799309124610329,0.32652193497845666,0.5988095238095238,0.84171388102896,0.8372569000742297,5.898126642754738
3,1.9205091189647066,0.5446808510638298,0.7787234042553192,0.46755849913312797,0.7489336563528067,0.5960952380952381,0.7335687584506482,0.51475309179657,0.781013431013431,0.9089719916317129,0.8997817111226342,19.487334312276637
4,1.7952696119529614,0.5148936170212766,0.7787234042553192,0.4057025547983778,0.7348530922125782,0.605707634150839,0.7473621535590173,0.3755490948534427,0.7272283272283272,0.8828732933111352,0.9122830624092731,5.896571341981279
5,1.6395503541697627,0.502127659574468,0.6936170212765957,0.39359782705090296,0.6550276043080822,0.4110881261595547,0.695444642503466,0.4393660714530279,0.7108974358974359,0.9017449459125618,0.9013504894949361,20.070164254371157
6,1.330176081346429,0.5914893617021276,0.7914893617021277,0.5416471586590205,0.7680566793400557,0.5931863523724885,0.7520406147908552,0.5430089816176771,0.7937728937728937,0.9182317904777602,0.9165835630625452,19.72431832171501
7,1.2075522533361462,0.676595744680851,0.8042553191489362,0.6250825465095378,0.7889194139194139,0.6307759643827943,0.8113423486711158,0.6390522777261908,0.7856837606837607,0.9364200459783987,0.9159458729714242,19.49776588602269
8,1.0446792003037273,0.6553191489361702,0.7446808510638298,0.5602124407620124,0.7156887836133118,0.6029357023976699,0.7082615530891392,0.586570473787865,0.7330280830280831,0.9326218290954438,0.8852391957661894,19.73755106012872
9,1.0245554686888405,0.6723404255319149,0.774468085106383,0.6650134757220252,0.7654712775093514,0.6801808269739958,0.7717233555524229,0.6850667910233128,0.7604395604395604,0.9405790735407802,0.907292239626878,6.052571154655294
10,0.8525256350420524,0.6808510638297872,0.7787234042553192,0.6458482871660276,0.7659025970525243,0.6741958082248465,0.7488532110091742,0.6556157653548959,0.7907509157509157,0.9433227307667307,0.8997619051812334,6.039984682773022
