epoch,train_loss,dev_type_acc,dev_severity_acc,dev_type_f1,dev_severity_f1,dev_type_prec,dev_severity_prec,dev_type_rec,dev_severity_rec,dev_type_auc,dev_severity_auc,dev_infer_ms
1,58.19269622581592,0.19574468085106383,0.5106382978723404,0.032740213523131674,0.22535211267605634,0.019574468085106385,0.1702127659574468,0.1,0.3333333333333333,0.6564871287829528,0.7167793251844353,4.409122467041016
2,49.233478656713515,0.3021276595744681,0.7787234042553192,0.1233382153736136,0.7592599072697052,0.1068295739348371,0.8275223614944869,0.16891304347826086,0.7490537240537241,0.7142345693422226,0.9495081610165063,4.37240093312365
3,44.32263360507246,0.33617021276595743,0.825531914893617,0.18548172757475084,0.7983138528360257,0.2634309825195901,0.8287186643164904,0.22176943346508562,0.7902319902319902,0.7153441012861614,0.9695306011806114,4.324237336503698
4,40.59378803640172,0.34893617021276596,0.8893617021276595,0.21474650668334383,0.8686166698457192,0.3377346110679444,0.8616595689766422,0.24729380764163372,0.8793956043956044,0.73151033678603,0.9758485688018967,4.412988906211042
5,38.877250837243125,0.3659574468085106,0.8936170212765957,0.2517772768826304,0.8843679861450883,0.24601444822629853,0.890998727735369,0.2822252964426878,0.8812881562881563,0.7462042698807411,0.9753607396488088,4.3821202947738325
6,37.303389397220336,0.3702127659574468,0.8978723404255319,0.268621648479663,0.8884885439763489,0.35373284657481496,0.8912931839402427,0.2766955275433537,0.8867216117216117,0.7606211354368182,0.9761781431053015,4.349859724653529
7,36.93611089734063,0.4340425531914894,0.8936170212765957,0.3229151582652781,0.8730221237728006,0.3182762355997305,0.8623184604678326,0.3522946266424527,0.8857142857142858,0.7807410833955745,0.9740273342328772,4.660785959122029
8,35.63466635994289,0.4297872340425532,0.8978723404255319,0.2851327127045321,0.8901391162029461,0.3176779644802085,0.8892430819316332,0.2905396325178934,0.892032967032967,0.7713253831851354,0.9739919175237536,4.325649586129696
9,34.88087045973626,0.4297872340425532,0.8808510638297873,0.32217182775518716,0.8640865319601717,0.32105035217237177,0.8488547656167055,0.34982861517644126,0.8849511599511599,0.7858748458506553,0.9740453622207177,4.684982908532975
10,34.147315481434696,0.42127659574468085,0.8936170212765957,0.31499221405702127,0.8824271726570577,0.3339889905063393,0.8773639455782313,0.3328301285475198,0.8892551892551892,0.7941462353772518,0.9758973948032262,4.468536376953125
11,33.94120064334593,0.451063829787234,0.8936170212765957,0.3357232645537266,0.8868196988660068,0.32176262626262625,0.8859601449275362,0.3603066267848877,0.8883699633699633,0.8030346562728713,0.9755045066929467,4.223341637469352
12,32.86245921038199,0.4085106382978723,0.8978723404255319,0.30806612927302585,0.8790094383702458,0.3172219784719784,0.8746683927406819,0.31888770786596876,0.8858363858363858,0.7933019714041549,0.974291546728184,4.330226208301301
13,32.04522870934528,0.4595744680851064,0.8893617021276595,0.3354556520141473,0.872085521380345,0.32832993803582033,0.8691214585311808,0.35288745860484994,0.8785103785103785,0.8114210378114247,0.9758115097920372,4.407894864995429
14,31.99132770040761,0.4425531914893617,0.8978723404255319,0.3343422409758666,0.8793541977148535,0.3238339530156368,0.8737215978202696,0.3552288217070826,0.8867216117216117,0.8200261860226086,0.977231431937799,4.288437011394095
15,31.5559818710106,0.44680851063829785,0.8936170212765957,0.3319691627239748,0.8819121785223482,0.3198150584795322,0.876906334067009,0.3552864010255315,0.8874847374847374,0.8147079535880476,0.9755621438379526,4.340344286979513
16,30.71841187408005,0.46382978723404256,0.902127659574468,0.3370279085705583,0.8836752668834014,0.32089490968801315,0.8753251579338537,0.366305451696756,0.8930402930402931,0.8437464147856837,0.9775519787239343,4.367758365387612
17,30.29870118956635,0.46382978723404256,0.8936170212765957,0.3571821985994689,0.876916248641901,0.38540580653386713,0.8690440278675573,0.37296050991703167,0.8857142857142858,0.8352116992720463,0.9782562475149534,4.450186262739465
18,29.674201854761098,0.4808510638297872,0.8978723404255319,0.34591025085142735,0.8782745098039215,0.33576367389060885,0.8772476468679001,0.37322672079193814,0.884065934065934,0.8400733795102516,0.977178725259294,4.401066962708819
19,29.20765851891559,0.46808510638297873,0.8978723404255319,0.39927714322979746,0.8796842789488345,0.46894420394420394,0.872993095717799,0.4035381191468147,0.8876068376068377,0.8417238363852473,0.9787446329075218,4.354846223871759
20,29.04042174850685,0.48936170212765956,0.8978723404255319,0.3956901414577911,0.8803016591251884,0.4292181502707818,0.8721673806419569,0.40527390509999206,0.8893772893772894,0.8494712682746745,0.9774999232628535,4.313558213254239
21,28.905728823896766,0.4978723404255319,0.9191489361702128,0.40039849039849046,0.9007234938174165,0.4232606665488259,0.8966666666666666,0.40725518997258126,0.9050366300366299,0.846156455107041,0.9770580116474408,4.412960498890978
22,28.063515746075176,0.49361702127659574,0.9191489361702128,0.3990775747620475,0.9019378961371167,0.43006419515326594,0.8920141389324258,0.4070797662971576,0.9143772893772893,0.8487986978907731,0.9778942760881767,4.353848924028112
23,28.082088249317113,0.5148936170212766,0.8936170212765957,0.4323520284388712,0.8840696987329553,0.5409562969924813,0.8717286241095765,0.44015671676541235,0.9003663003663004,0.8661884588122047,0.9726347523163925,4.365403601463805
24,27.316481908162434,0.5148936170212766,0.8936170212765957,0.423157066911802,0.8751760257403886,0.5245714692193566,0.8731390379646194,0.4364812903508556,0.8812881562881563,0.8635991622505748,0.9749919077953284,4.349681164355988
25,27.1992343681446,0.5319148936170213,0.902127659574468,0.46533298978637594,0.8772733136970636,0.5272966224393996,0.8729059199213953,0.46781081628907717,0.881929181929182,0.8814219835306047,0.977167198752816,4.288628760804521
26,26.821420365485594,0.5148936170212766,0.902127659574468,0.4147137250315002,0.8775249582949574,0.41481637139531874,0.8722800925925926,0.4273514937862764,0.8877289377289377,0.8554890034785624,0.975666341561149,4.257740872971555
27,26.204839402350828,0.5191489361702127,0.8978723404255319,0.42740490307526435,0.8725555837300716,0.4515440562189788,0.872333428200993,0.44798907359776924,0.8747252747252747,0.8563017739639772,0.9760959293166177,4.37590314986858
28,26.475672265757684,0.4851063829787234,0.9106382978723404,0.37527659139617864,0.8898615317043852,0.3741473063973064,0.8820536761713232,0.3906918064309368,0.8985958485958486,0.8538648933946675,0.9767914387510515,4.341068673641124
29,26.058551677759144,0.5531914893617021,0.9063829787234042,0.4725423026144748,0.8864814814814815,0.6163737335730313,0.8789998079323921,0.4645100320752495,0.894932844932845,0.8747999024395513,0.9771915152030545,4.30118885446102
30,26.01862398783366,0.5702127659574469,0.9106382978723404,0.49462240374005084,0.8901311936547462,0.5492176026062111,0.8817973491886536,0.4896623689667168,0.8994810744810744,0.8812174363969433,0.9792920214082382,4.447289730640168
31,25.292371666949727,0.5914893617021276,0.9063829787234042,0.49433104503442704,0.8813438018885714,0.5207772199903247,0.8738134761267292,0.500802985107333,0.8922771672771673,0.8614295252329512,0.9782421983271973,4.547045078683406
32,25.088436347850855,0.5617021276595745,0.9234042553191489,0.48556181680466437,0.8991846968149316,0.5471732535313911,0.8926840699028377,0.49247987147987154,0.9069291819291819,0.880989294886217,0.9773398453817782,4.4384185304032995
33,24.91413868337438,0.5829787234042553,0.9148936170212766,0.49827595754339093,0.8929629629629628,0.6231909051909051,0.8855229040622299,0.4905884151101542,0.9013736263736263,0.8666267022549183,0.9787179522822425,4.571736112554023
34,24.7381552544193,0.5957446808510638,0.9234042553191489,0.48013981462027944,0.9053261163355423,0.5078878133531893,0.8949227559467894,0.4941710369536457,0.918040293040293,0.8731064808699098,0.9777775968374568,4.848198180503033
35,24.435531754424606,0.6042553191489362,0.9148936170212766,0.5228844942467233,0.8965229164866187,0.5901831894081286,0.896323561964393,0.510925802360585,0.8987179487179487,0.8682068227085237,0.9774793136780567,4.318927196746177
36,23.77432342197584,0.625531914893617,0.9234042553191489,0.5619624161975406,0.8982251455119671,0.647202405237901,0.8812574266722356,0.5507959044480784,0.9264957264957264,0.8777123464527377,0.9815860050230544,4.377257570307306
37,23.902488238569617,0.5872340425531914,0.9276595744680851,0.48462661302400944,0.9082062114463271,0.527526923223987,0.8996131307959265,0.48242539012104224,0.9199328449328449,0.8844977855763971,0.9798272674086603,4.3263364345469375
38,23.900231513424195,0.6127659574468085,0.9234042553191489,0.5792899111305696,0.9055733311455684,0.6698996179797188,0.8943034558808959,0.565343109299631,0.9189255189255189,0.8933599826209191,0.9768051841351862,4.2478946929282335
39,23.51328462794207,0.5872340425531914,0.9234042553191489,0.5021391898732913,0.8996940314587373,0.5352309682954844,0.8916309679021545,0.50674811205246,0.9086996336996336,0.8725912004827979,0.9780626675794615,4.340661840235933
40,23.158519938372184,0.5914893617021276,0.9276595744680851,0.507943854120485,0.9045082917830166,0.553357129320196,0.89085179526356,0.5123226972792191,0.9217032967032966,0.8871931341513599,0.9796078232808091,4.2950376551202005
41,23.069244744121164,0.6297872340425532,0.9319148936170213,0.5973066409980327,0.9034113150608883,0.6929294021097301,0.8889131030012462,0.5771297006949181,0.9235958485958485,0.8837036990021077,0.980442619232543,4.245172662937895
42,22.736289660135906,0.6,0.9106382978723404,0.5201743848539162,0.8847830279652845,0.5400609080841638,0.876642771804062,0.5243828102958538,0.895940170940171,0.8679242766509848,0.9775384354562183,4.2965645485735955
43,22.608337112095047,0.6,0.9106382978723404,0.5343546493720753,0.888660379271879,0.6089872158909226,0.885260472834892,0.5159460308590743,0.8950549450549451,0.8729913786474768,0.9765428269595796,4.723216117696559
44,22.72697987763778,0.6723404255319149,0.9276595744680851,0.556120751825001,0.9084591954165053,0.5883564632975473,0.8986223483618323,0.5571808649634737,0.9208180708180708,0.8745118884967085,0.9762704474094336,4.374480754771131
