epoch,train_loss,dev_modality_acc,dev_location_acc,dev_modality_f1,dev_location_f1,dev_modality_prec,dev_location_prec,dev_modality_rec,dev_location_rec,dev_modality_auc,dev_location_auc,dev_infer_ms
1,36.123375562521126,0.9543147208121827,0.7258883248730964,0.9529121185562903,0.5981987739307508,0.9576807552027462,0.5773504273504274,0.9494837758112094,0.6381763663622734,0.9798777918246945,0.9123578734267731,4.877699208138558
2,25.34036514392266,0.949238578680203,0.7715736040609137,0.9473824786324787,0.7199894567104936,0.9562309699869509,0.7523601012332785,0.9420037926675096,0.7043219299441188,0.9748209018120522,0.9140592201383969,4.889543891558187
3,21.597560103123005,0.934010152284264,0.8020304568527918,0.9331767775603392,0.7688827405356038,0.9309040016587187,0.7719047619047619,0.9378950695322377,0.7666503112080323,0.9807206068268015,0.9351539229118556,5.109731315961344
4,19.95099271260775,0.934010152284264,0.8020304568527918,0.931172565777097,0.7715493912582378,0.9447635881573133,0.7864087140929247,0.9241466498103665,0.7605706237790196,0.9861989043404973,0.9315230869379441,5.0378826063901645
5,18.721610005085285,0.949238578680203,0.817258883248731,0.9482668067226891,0.7999131699316574,0.9470982610517494,0.8256060606060606,0.9496418036241046,0.7862359729226296,0.981142014327855,0.952747966800618,4.891721125181556
6,17.635816078919632,0.9746192893401016,0.7868020304568528,0.9740167242607296,0.7766996641052296,0.9747939124920736,0.8159505303342746,0.9732932996207333,0.7512534641770025,0.9861989043404973,0.9333376980054231,5.085083433819301
7,17.010963109823372,0.9695431472081218,0.8223350253807107,0.9686638388123012,0.8084754730517443,0.9723824786324786,0.8338122332859175,0.9658133164770333,0.7914102039889146,0.9855667930889169,0.9428075095896122,4.7548168201736996
8,16.162170456005978,0.9695431472081218,0.8375634517766497,0.9687698161065315,0.8155734876511783,0.9704135737009544,0.8289577520238183,0.9673409186683523,0.8092194811685067,0.9807206068268015,0.9500205962812356,4.987583547679301
9,15.80149315412228,0.949238578680203,0.766497461928934,0.9477730646871686,0.7387810253095919,0.9513354700854701,0.7616658603451056,0.9450589970501475,0.7251665076552634,0.96976401179941,0.9251915978455111,5.352568505379149
10,15.551683123295124,0.949238578680203,0.8020304568527918,0.948407710035617,0.7922147584216549,0.9464658048373644,0.8051350801350801,0.9511694058154235,0.7876434510017718,0.9761904761904762,0.9519574277673815,4.921015143999593
