epoch,train_loss,dev_modality_acc,dev_location_acc,dev_modality_f1,dev_location_f1,dev_modality_prec,dev_location_prec,dev_modality_rec,dev_location_rec,dev_modality_auc,dev_location_auc,dev_infer_ms
1,40.98779716858497,0.949238578680203,0.6751269035532995,0.9471679897017807,0.5795557931078086,0.959349593495935,0.6593518518518519,0.9404761904761905,0.5889527963291081,0.9760851243152128,0.8835391721834341,5.170289635053141
2,27.980255750509407,0.9746192893401016,0.7766497461928934,0.9739314542807993,0.7276000995959819,0.9765857811834824,0.7368137751085319,0.9717656974294142,0.7233973922129844,0.9865149599662875,0.9300649557786427,5.133083024000758
3,22.882236398183384,0.9796954314720813,0.7918781725888325,0.9791798774043543,0.7478430493991134,0.9808589607635207,0.7675057551144508,0.9777180783817951,0.7362396074689929,0.9912557943531395,0.9337578177412172,5.443963907696874
4,20.296237597098717,0.9695431472081218,0.8020304568527918,0.9685504469987228,0.7572658944320004,0.9747899159663865,0.7665280495759947,0.9642857142857143,0.7520198991413384,0.9800884955752213,0.9505201497161455,5.149569003110005
5,18.65453277184413,0.9695431472081218,0.8121827411167513,0.9687698161065315,0.7627595001508045,0.9704135737009544,0.783998096846394,0.9673409186683523,0.7491967652537368,0.978929624947324,0.9543564348696885,5.198157983382947
6,17.83675491809845,0.9695431472081218,0.8071065989847716,0.9687698161065315,0.7694299941494179,0.9704135737009544,0.8109377289377291,0.9673409186683523,0.7506424060696923,0.9870417193426042,0.9552332247152554,5.294080918210412
7,16.974214287904594,0.9796954314720813,0.7766497461928934,0.9791798774043543,0.7224040582744389,0.9808589607635207,0.7289865909003701,0.9777180783817951,0.7185679887329062,0.991677201854193,0.945251548624784,5.566433601573034
8,16.171270122894875,0.9746192893401016,0.8274111675126904,0.9738400658646057,0.7964652014652015,0.978813559322034,0.812891800891801,0.9702380952380952,0.7923647267275452,0.9932574799831437,0.9602912334437385,5.1765720251247975
9,15.866758465766907,0.9644670050761421,0.817258883248731,0.963837096478116,0.7812002719897457,0.9621734587251829,0.7780367387581368,0.9659713442899284,0.7864922084412338,0.9834597555836495,0.9635101789727722,5.2633830133428425
10,15.197686910629272,0.9796954314720813,0.8527918781725888,0.9791092258748675,0.8260039648824696,0.982905982905983,0.8311070049641479,0.9761904761904762,0.8302244332379264,0.9906236831015592,0.9631948646077,5.000689308050321
