epoch,train_loss,dev_modality_acc,dev_location_acc,dev_modality_f1,dev_location_f1,dev_modality_prec,dev_location_prec,dev_modality_rec,dev_location_rec,dev_modality_auc,dev_location_auc,dev_infer_ms
1,37.25749485309307,0.8578680203045685,0.649746192893401,0.857776402640264,0.5574851570311499,0.8683936745734498,0.558700903552006,0.8730509903076275,0.5736899731952205,0.981142014327855,0.8705360346612357,6.6525052646695055
2,25.94362146120805,0.9644670050761421,0.7106598984771574,0.963837096478116,0.5908105833308157,0.9621734587251829,0.5753500288342457,0.9659713442899284,0.6250311208032346,0.9851453855878635,0.9151081158686185,6.571407850623736
3,22.146824882580685,0.9238578680203046,0.7258883248730964,0.9232168377289853,0.6842970822281167,0.9217750257997936,0.7512215320910973,0.9305731142014328,0.6660914997046932,0.9840918668352296,0.9247046033517916,6.6334414603141365
4,20.57088171518766,0.9593908629441624,0.7157360406091371,0.9579059829059828,0.6820623637102835,0.9669421487603306,0.7391999064765022,0.9523809523809523,0.6650901821816364,0.9988411293721028,0.9271698358811891,6.5692572424254445
5,19.017623892197243,0.9695431472081218,0.7106598984771574,0.9688685208596712,0.645060872624912,0.9688685208596712,0.7047568389057751,0.9688685208596712,0.6560065421834538,0.9927307206068268,0.9361732624289806,6.640443947109475
6,17.93439998076512,0.9695431472081218,0.7918781725888325,0.9688685208596712,0.7721284941051941,0.9688685208596712,0.8033530168103242,0.9688685208596712,0.7660360728726545,0.9801938474504847,0.952605397364934,6.636609885898338
7,17.224387764930725,0.9543147208121827,0.7918781725888325,0.9525491770373344,0.7554861614818094,0.9631147540983607,0.8025641025641026,0.9464285714285714,0.7291931307073736,0.9807206068268015,0.9405309233541495,6.7424992014308875
8,16.867779850959778,0.9746192893401016,0.7766497461928934,0.9740167242607296,0.6954782608695652,0.9747939124920736,0.8218013468013469,0.9732932996207333,0.6891463359229476,0.9958912768647281,0.9277344025270308,6.60052880417877
9,16.470776686301598,0.9746192893401016,0.766497461928934,0.9740167242607296,0.7189390273345689,0.9747939124920736,0.7621452621452622,0.9732932996207333,0.71680750533824,0.9861989043404973,0.9315808601833941,6.471487471294887
10,15.46092048058143,0.9543147208121827,0.766497461928934,0.9527363847199637,0.7602977147022811,0.9601731601731602,0.8003258761698661,0.9479561736198905,0.7393012584616783,0.9802991993257479,0.9174820645517932,6.836641863517955
