epoch,train_loss,dev_modality_acc,dev_location_acc,dev_modality_f1,dev_location_f1,dev_modality_prec,dev_location_prec,dev_modality_rec,dev_location_rec,dev_modality_auc,dev_location_auc,dev_infer_ms
1,5.310700648679183,0.949238578680203,0.5532994923857868,0.9475840783312047,0.44423790898367166,0.9535660418013359,0.4634473634473634,0.9435313948588284,0.4902939439371224,0.9816687737041719,0.8649878293501436,5.587560876371897
2,2.9643341629551005,0.9746192893401016,0.6548223350253807,0.9739314542807993,0.5166920960990359,0.9765857811834824,0.49893223956249166,0.9717656974294142,0.5450601971741402,0.9866203118415507,0.8733102038921526,6.27493495263424
3,2.7237384978395243,0.9746192893401016,0.7208121827411168,0.9739314542807993,0.5650488396383311,0.9765857811834824,0.544268846936181,0.9717656974294142,0.606469492526464,0.9914664981036663,0.9039053712055864,6.46003732826504
4,2.38331401348114,0.9796954314720813,0.5583756345177665,0.9791798774043543,0.4423031135531136,0.9808589607635207,0.517998517998518,0.9777180783817951,0.5033365135614012,0.9853560893383903,0.8936527005961843,6.261334201406101
5,1.8477461418280234,0.9695431472081218,0.7258883248730964,0.9688685208596712,0.6172100362422067,0.9688685208596712,0.6529462818813239,0.9688685208596712,0.6259329426195993,0.9882532659081331,0.910661445333514,7.947532053526283
6,1.7918109538463445,0.9695431472081218,0.6395939086294417,0.9689600840336134,0.5476989362630784,0.9677351770375027,0.6177882225042113,0.9703961230509903,0.5694684475943845,0.9870417193426043,0.9025695418037489,6.201328965007956
7,1.710731483422793,0.9593908629441624,0.6598984771573604,0.9584913611462283,0.5574279203732219,0.9584913611462283,0.6209835915718268,0.9584913611462283,0.5909558856935169,0.9715549936788874,0.9146712820506575,6.102145625855112
8,1.5336791809934835,0.9796954314720813,0.7208121827411168,0.9791092258748675,0.6458416305604293,0.982905982905983,0.6519712008421685,0.9761904761904762,0.6445063831720503,0.9871470712178677,0.9001581148709148,5.299335808923402
9,1.2834649192026029,0.9746192893401016,0.7360406091370558,0.9739314542807993,0.6602533025682231,0.9765857811834824,0.7088514262381146,0.9717656974294142,0.6656648948253145,0.9864096080910241,0.918511482097484,7.393935005071805
10,1.3491604190606337,0.9593908629441624,0.5989847715736041,0.9580672626649638,0.4821169764409812,0.9641779788838613,0.49824257755292234,0.9539085545722714,0.5172059424833038,0.9856721449641803,0.8779435519525898,5.261820584989441
